,Plant,0:00:00,0:30:00,1:00:00,1:30:00,2:00:00,2:30:00,3:00:00,3:30:00,System_Initialize,4:30:00,5:00:00,5:30:00,6:00:00,6:30:00,7:00:00,7:30:00,8:00:00,8:30:00,9:00:00,9:30:00,10:00:00,10:30:00,11:00:00,11:30:00,Lunch_Break,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00,Date
636,Uthuru_Janani,20,4,4,4,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,7/18/2020
780,Uthuru_Janani,0,0,0,0,0,0,0,0,0,0,0,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,7/20/2020
814,Uthuru_Janani,20,4,4,4,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,7/22/2020
830,Uthuru_Janani,20,20,20,12.379,14.419,0,0,0,0,0,20,20,20,20,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,20,20,20,20,20,20,20,20,20,20,20,20,2020 - 07 - 8.
853,Uthuru_Janani,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,20,20,20,20,20,20,20,20,20,20,20,20,20,20,7/17/2020
922,Uthuru_Janani,20,20,6.6359,20,20,0,0,0,0,20,20,20,20,20,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,13.333,20,20,20,20,20,20,20,20,20,20,20,20,7/12/2020
1027,Uthuru_Janani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20,20,20,20,20,20,4,14.575,4,4,4,7/19/2020
6,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.245,83.245,83.245,83.245,67.018,0,0,0,0,0,0,7/16/2020
124,Victoria,83.245,83.245,83.245,83.245,83.245,80.577,67.577,83.245,66.106,83.245,83.245,70.885,74.275,75.145,83.245,83.245,83.245,83.245,83.245,83.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/22/2020
142,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.716,20.716,20.716,20.716,20.716,20.716,56.733,21.232,21.232,21.232,21.232,21.232,20.716,20.716,20.716,50.666,0,0,0,0,0,0,0,0,0,2020 - 07 - 3.
154,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.245,83.245,83.245,83.245,67.018,0,0,0,0,0,0,7/15/2020
221,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.815,20.815,30.779,25.815,25.815,25.815,25.815,25.815,25.815,25.815,25.815,20.815,20.815,33.823,33.823,33.823,33.823,33.823,128.09,145.68,114.65,73.416,73.416,35.089,0,0,0,0,0,7/29/2020
228,Victoria,40.315,20.815,20.815,20.815,20.981,20.815,20.815,20.815,20.815,20.815,86.265,63.295,64.795,64.255,91.865,90.465,89.715,88.565,88.715,88.515,89.915,92.715,94.715,72.449,70.998,68.649,66.299,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/19/2020
263,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.082,16.082,16.082,16.082,16.082,16.082,16.082,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0,0,44.164,48.424,69.72,72.838,51.466,0,0,0,0,0,0,7/13/2020
404,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.716,80.881,80.881,42.361,42.361,29.223,20.716,20.716,20.716,20.716,20.716,2020 - 07 - 5.
417,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.258,67.758,67.758,67.758,67.758,67.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/10/2020
420,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.815,20.815,22.269,22.269,22.269,22.269,22.269,22.269,31.878,31.878,145.68,145.68,145.68,145.68,59.431,59.431,59.431,0,0,0,0,7/24/2020
451,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.68,145.68,145.68,145.68,139.1,139.1,139.1,0,0,0,0,7/26/2020
463,Victoria,1.3262,1.3262,0,5.5789,4.4189,0,0,0,0,0,0,18.964,18.964,18.964,18.964,18.964,18.964,18.964,18.964,18.964,23.964,46.468,46.468,46.468,46.468,46.468,46.468,39.468,39.468,39.468,39.468,39.468,39.468,39.468,39.468,54.734,54.734,60.15,67.08,65.67,72.838,72.838,72.838,68.984,60.597,49.234,49.234,49.234,7/12/2020
468,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.658,142.1,142.1,142.1,142.1,142.1,132.01,71.006,20.815,0,0,0,0,0,0,7/25/2020
560,Victoria,85.565,84.165,82.065,41.309,80.865,79.915,79.515,73.969,81.515,84.765,90.165,66.475,69.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/20/2020
607,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.09,140.09,119.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 7.
674,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.815,20.815,22.375,22.375,22.375,22.375,22.375,22.375,22.375,22.375,20.815,20.815,20.815,20.815,20.815,20.815,20.815,20.815,20.815,20.815,21.531,145.68,145.68,145.68,110.22,20.815,20.815,20.815,0,0,0,0,7/28/2020
766,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.082,16.082,16.082,16.082,16.082,16.082,16.082,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0.08167,0,0,44.164,48.424,69.72,72.838,51.466,0,0,0,0,0,0,7/21/2020
794,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.716,112.97,112.97,44.211,44.211,44.211,20.716,0,0,0,0,0,2020 - 07 - 4.
854,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.765,20.765,20.765,20.765,21.675,21.675,21.675,21.675,21.675,21.675,20.765,20.765,20.765,20.765,20.765,20.765,20.765,20.765,20.765,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 6.
892,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.765,51.77,51.77,51.77,51.77,24.593,24.593,24.593,24.593,24.593,24.593,24.593,0,0,0,0,0,0,0,0,0,2020 - 07 - 8.
916,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.765,20.765,20.765,20.765,20.765,20.765,89.44,89.44,34.234,20.765,20.765,20.765,0,0,0,0,0,2020 - 07 - 9.
944,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.36,118.46,94.882,91.932,90.382,97.599,90.348,90.348,88.015,119.66,0,0,0,0,0,0,0,7/18/2020
981,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.359,30.359,32.359,32.359,0,0,0,0,0,0,0,5.9677,0,0,0,0,70.14,72.42,70.2,72.838,0,0,0,0,0,0,0,7/14/2020
1039,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.68,145.68,145.68,145.68,40,40,40,40,40,40,40,7/11/2020
1070,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.68,145.68,145.68,145.68,145.68,145.68,124.54,61.406,0,0,0,7/27/2020
1105,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.245,82.855,83.245,67.409,83.245,0,0,0,0,0,0,0,7/17/2020
1115,Victoria,98.082,91.315,89.565,88.965,87.415,86.615,85.815,85.215,87.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/23/2020
27,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 8.
85,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/19/2020
149,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/11/2020
202,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 7.
227,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8.2993,8.2993,8.2993,8.2993,9.5344,10,0,0,0,0,0,0,3.5919,3.5919,3.5919,3.5919,3.5919,3.5919,3.5919,3.5919,3.4137,3.4137,10,10,10,0,0,0,0,0,0,0,7/13/2020
256,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/20/2020
265,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,7.5905,10,10,10,9.8783,9.8783,9.8783,9.8783,9.8783,10,10,10,5,7,7,0,0,10,10,10,10,10,10,0,0,0,0,0,7/17/2020
275,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/26/2020
299,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1.815,1.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/27/2020
355,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,10,10,10,10,10,0,2.5151,3.4107,3.4107,1.3789,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,0,7/18/2020
402,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/28/2020
423,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/10/2020
472,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/29/2020
480,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/25/2020
485,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,7/15/2020
581,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/22/2020
840,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8.2993,8.2993,8.2993,8.2993,9.5344,10,0,0,0,0,0,0,3.5919,3.5919,3.5919,3.5919,3.5919,3.5919,3.5919,3.5919,3.4137,3.4137,10,10,10,0,0,0,0,0,0,0,7/21/2020
883,VPOWER_Galle,10,1.3922,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,7/14/2020
917,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 9.
933,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/16/2020
1022,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/24/2020
1108,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7/12/2020
1111,VPOWER_Galle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/23/2020
49,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79415,0,0,0,0,0,0,0,0,0,7/12/2020
77,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/18/2020
152,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 9.
156,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/20/2020
180,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/26/2020
191,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/22/2020
211,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/17/2020
395,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/25/2020
396,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/28/2020
486,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,24,24,24,14.392,0,18.609,23.267,23.267,23.267,23.267,23.267,23.267,23.267,23.267,23.267,23.267,21.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,24,24,23,23,23,23,23,0,0,0,0,0,7/15/2020
487,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/23/2020
667,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/27/2020
680,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 3.
714,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/10/2020
740,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/29/2020
748,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/16/2020
776,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 4.
796,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/24/2020
797,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/11/2020
828,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 6.
851,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/21/2020
881,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 8.
910,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 7.
918,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/13/2020
1033,VPOWER_Hamb,24,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8.2149,24,0,0,7/14/2020
1052,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 5.
1090,VPOWER_Hamb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/19/2020
14,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/26/2020
61,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/25/2020
78,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/29/2020
126,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 7.
168,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 5.
249,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4368,0,24,0.04265,0,0,0,0,0,0,7/19/2020
306,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,24,15.279,24,24,23.822,23.822,23.822,23.822,23.822,23.822,15.469,24,24,24,24,24,24,24,24,0,0,0,7/16/2020
344,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,3.5953,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7/22/2020
363,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,2.8482,2.8482,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,7/17/2020
403,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1368,6.1368,6.1368,6.1368,6.1368,6.1368,6.1368,6.1368,0,0,0,0,0,0,0,0,0,0,0,24,24,17.99,17.99,17.99,17.99,0,0,0,0,0,7/28/2020
429,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 4.
464,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/14/2020
562,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/21/2020
576,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 3.
595,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,13.425,13.425,0,0,2020 - 07 - 8.
651,VPOWER_Horana,2.7922,0,0,0,0,0,0,0,0,0,24,24,24,24,14.392,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,17.392,19.491,0,0,7/15/2020
763,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0.34106,0.06106,9.3955,9.3955,19.396,0,9,24,7.9752,7.9752,7.9752,7.9752,7.9752,7.9752,7.9752,7.9752,24,24,20.185,24,24,23.717,23.717,23.717,23.717,23.717,23.717,23.717,23.717,24,24,8.5617,8.5617,8.5617,8.5617,8.5617,8.5617,0,0,7/24/2020
805,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/13/2020
861,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020 - 07 - 6.
882,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/10/2020
884,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,7.0553,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,6.5729,0,0,7/18/2020
956,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/12/2020
1021,VPOWER_Horana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9137,0,0,0,0,0,0,0,0,5.0856,5.0856,5.0856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/20/2020
